CLIENT_CODE,AGE,MARITAL_STATUS,GENDER,INCOME,POSTCODE,LASTUPDATE
26876,C,M,F,48000,47400,2020-02-18
26880,B,S,M,50000,81100,2023-06-24
26888,C,S,M,48000,41250,2022-08-17
26908,D,M,F,36000,52000,2022-12-22
26916,B,M,F,60000,68100,2020-11-20
26917,D,M,F,120000,42000,2021-06-17
26922,D,M,M,50000,52000,2023-02-18
26932,D,M,F,250000,75000,2020-10-09
26933,D,M,F,100000,68100,2020-11-01
26936,D,M,F,48000,50450,2021-04-21
26953,C,M,M,48000,11500,2020-07-15
26954,B,S,M,48000,76300,2021-04-27
26969,C,S,M,108000,41250,2021-09-01
26979,E,S,F,60000,47400,2021-08-17
26982,C,M,F,48000,52000,2022-08-18
26990,C,S,M,48000,81100,2021-09-21
26994,B,M,F,84000,81100,2023-02-19
26998,D,M,M,100000,68100,2020-08-12
27008,C,M,F,108000,68100,2020-11-22
27017,D,M,F,100000,68100,2020-08-31
27025,C,M,M,100000,42000,2020-08-03
27030,C,M,M,100000,10470,2021-10-06
27038,B,S,F,100000,52000,2022-04-12
27043,D,M,F,120000,68100,2023-06-25
27072,D,M,F,36000,81100,2022-11-19
27076,D,M,F,120000,50450,2022-10-08
27102,B,S,F,60000,42000,2021-04-23
27103,D,S,F,72000,11500,2022-03-15
27120,B,S,M,36000,75000,2021-06-14
27122,C,M,M,500000,68100,2022-08-29
27127,D,S,F,100000,80300,2023-01-20
27131,B,S,F,50000,47400,2023-04-13
27150,C,S,M,72000,47400,2023-01-06
27155,A,S,F,0,81100,2020-03-01
27161,D,M,F,72000,41250,2020-09-28
27172,D,M,F,60000,80300,2021-09-21
27180,E,W,F,108000,52000,2022-04-19
27181,C,M,F,48000,50450,2022-04-17
27202,B,S,F,500000,51200,2021-05-24
27203,E,M,M,36000,52000,2021-08-03
27205,E,M,M,50000,51200,2021-08-23
27214,B,S,F,48000,52000,2021-01-18
27227,D,M,F,60000,10470,2022-01-13
27240,B,S,F,120000,80300,2020-05-12
27270,C,S,F,500000,41400,2020-03-30
27282,B,S,F,100000,76300,2022-11-11
27299,B,S,F,36000,51200,2021-07-19
27301,C,S,M,120000,41200,2023-02-21
27302,B,S,F,48000,50450,2021-03-22
27310,B,M,F,48000,50450,2022-10-29
27316,C,S,F,60000,76300,2023-06-23
27325,C,S,M,84000,41200,2020-10-24
27330,E,S,M,36000,51200,2020-05-29
27343,C,M,F,72000,10470,2021-02-01
27348,D,M,F,60000,68100,2021-10-03
27349,C,M,F,48000,41400,2023-02-12
27350,C,M,F,36000,11500,2022-06-06
27356,B,S,M,500000,42000,2022-07-29
27366,C,M,M,60000,52000,2023-01-07
27375,E,M,M,50000,52000,2023-01-23
27376,D,M,F,48000,47400,2020-03-08
27379,B,S,F,250000,47400,2021-11-20
27385,C,M,M,48000,80300,2022-11-30
27401,C,S,M,84000,10470,2020-10-25
27410,D,M,F,100000,42000,2020-05-29
27412,D,M,M,84000,76300,2022-08-05
27425,E,M,M,50000,41200,2022-08-28
27431,C,M,F,60000,76300,2022-02-11
27435,B,S,M,60000,76300,2021-07-21
27436,B,S,F,108000,75000,2022-06-06
27442,C,M,F,108000,41400,2020-10-16
27444,C,S,M,500000,10470,2020-06-07
27458,C,M,M,108000,41200,2023-02-20
27473,E,M,F,108000,76300,2023-03-17
27483,C,S,F,60000,10470,2023-04-12
27489,C,W,F,48000,51200,2021-12-24
27496,C,D,F,36000,11500,2021-09-21
27499,B,S,M,48000,52000,2022-10-14
27515,C,S,M,84000,41250,2022-09-17
27534,B,S,M,120000,75000,2023-03-02
27537,B,S,M,108000,75000,2022-07-08
27544,B,S,F,48000,42000,2022-12-30
27554,C,M,M,48000,76300,2020-04-29
27559,B,S,F,36000,50450,2023-03-27
27562,E,M,F,48000,10470,2022-05-28
27578,D,M,F,500000,75000,2022-06-09
27591,B,S,F,60000,41250,2022-04-29
27596,C,M,M,50000,50450,2022-07-30
27597,D,M,M,84000,41400,2022-01-15
27607,B,S,F,48000,41250,2020-01-12
27618,C,M,M,48000,11500,2023-04-20
27649,D,M,F,48000,50450,2022-02-09
27664,C,S,M,84000,76300,2020-11-29
27681,D,M,M,48000,50450,2021-02-05
27701,B,S,M,84000,52000,2021-08-04
27703,B,S,M,250000,80300,2021-07-08
27722,C,M,M,108000,75000,2021-01-11
27727,B,M,F,50000,10470,2021-03-31
27735,C,S,M,36000,80300,2023-06-01
27736,B,M,M,500000,10470,2022-08-27
27741,D,M,M,108000,81100,2022-12-28
27743,E,M,M,48000,68100,2022-10-11
27748,C,M,F,108000,42000,2022-11-22
27751,E,M,F,48000,42000,2020-04-15
27756,B,S,F,72000,41250,2023-04-12
27760,D,M,M,36000,75000,2020-05-31
27764,D,M,F,72000,52000,2023-05-10
27778,B,S,M,60000,10470,2022-11-16
27810,E,M,F,108000,41200,2023-05-23
27812,B,S,M,100000,76300,2022-07-22
27816,B,S,M,36000,10470,2022-12-15
27836,E,M,F,500000,81100,2020-11-09
27840,B,M,F,500000,41400,2022-11-11
27847,B,S,M,250000,75000,2020-05-29
27851,D,M,F,84000,10470,2023-05-23
27865,D,M,F,84000,80300,2021-12-26
27884,C,M,M,72000,68100,2020-09-02
27894,E,M,F,36000,42000,2021-10-09
27916,B,S,M,120000,41200,2022-07-18
27920,C,M,F,60000,80300,2020-02-04
27921,B,S,F,48000,11500,2020-05-30
27929,B,M,M,36000,11500,2021-11-12
27931,B,S,M,72000,81100,2021-04-13
27933,B,S,F,48000,41200,2021-05-26
27950,C,M,F,84000,41250,2023-01-19
27960,C,M,F,120000,10470,2022-10-29
27961,D,M,M,120000,68100,2020-11-26
27962,C,M,F,84000,81100,2021-12-11
27967,B,S,M,60000,68100,2022-04-17
27971,C,M,F,60000,41200,2023-04-02
27972,C,M,F,100000,51200,2022-11-27
27986,B,M,M,72000,41200,2021-01-12
27994,C,M,F,60000,41250,2022-06-20
27995,D,M,M,84000,81100,2022-10-09
28030,C,M,F,36000,11500,2020-04-27
28040,C,M,F,60000,50450,2020-03-18
28042,B,S,M,48000,76300,2021-07-17
28046,B,D,F,120000,68100,2021-06-15
28049,B,S,F,72000,47400,2020-10-12
28065,D,M,F,84000,47400,2022-02-17
28089,B,S,F,100000,75000,2022-03-20
28090,B,S,M,500000,76300,2021-07-17
28095,B,S,M,108000,42000,2021-04-23
28096,C,S,F,48000,10470,2022-12-14
28105,B,S,F,60000,10470,2022-03-18
28106,D,S,F,500000,41250,2022-10-31
28108,B,S,M,36000,75000,2020-03-25
28110,C,M,M,48000,51200,2020-03-20
28124,B,S,F,60000,41250,2022-11-05
28146,C,M,M,48000,41200,2021-09-03
28147,C,M,M,48000,81100,2022-04-16
28148,B,S,M,48000,41400,2022-01-08
28155,B,S,M,48000,81100,2021-07-06
28207,D,D,M,72000,52000,2020-01-24
28219,B,S,M,48000,42000,2021-10-01
28257,B,S,F,120000,51200,2020-08-19
28260,B,S,M,120000,50450,2020-12-06
28305,E,M,M,36000,51200,2021-03-29
28308,B,M,F,60000,42000,2022-10-11
28319,B,S,F,72000,41250,2022-04-30
28320,C,M,M,108000,76300,2021-05-27
28333,D,M,F,36000,80300,2022-03-31
28337,B,S,F,60000,80300,2020-03-03
28351,E,M,M,108000,47400,2021-12-16
28363,B,S,M,250000,52000,2020-04-26
28372,B,S,M,108000,75000,2021-10-11
28379,B,S,M,48000,52000,2023-03-10
28404,D,M,M,250000,76300,2022-09-10
28407,B,S,M,48000,75000,2023-05-10
28419,B,S,F,50000,52000,2021-05-31
28420,E,M,F,250000,10470,2020-08-18
28422,D,M,M,120000,50450,2021-04-17
28441,C,M,F,60000,80300,2021-03-08
28441,C,M,F,100000,80300,2020-09-25
28449,C,M,M,48000,50450,2020-07-24
28465,E,M,F,84000,41250,2023-01-07
28471,E,M,F,48000,10470,2021-09-19
28493,C,M,F,48000,11500,2020-12-02
28494,C,M,F,100000,80300,2022-01-22
28507,B,S,F,60000,75000,2023-04-12
28509,B,S,F,60000,68100,2020-04-16
28524,B,S,M,50000,52000,2021-06-10
28525,E,M,F,48000,41250,2021-06-13
28548,D,M,F,60000,10470,2022-10-09
28559,C,M,M,108000,68100,2022-10-04
28561,C,M,M,36000,47400,2021-12-24
28562,D,S,M,36000,10470,2021-01-25
28571,C,M,F,36000,10470,2020-08-22
28578,B,M,M,120000,52000,2021-09-21
28582,B,S,F,48000,41200,2021-08-08
28583,B,S,F,60000,76300,2022-01-09
28584,B,S,F,48000,76300,2022-02-19
28620,B,S,F,500000,41400,2022-10-19
28623,B,S,M,36000,11500,2021-07-24
28647,E,W,F,48000,81100,2021-04-28
28651,B,M,M,100000,42000,2022-03-08
28676,D,S,M,120000,10470,2021-01-18
28682,D,M,M,72000,11500,2020-01-11
28709,C,S,F,500000,80300,2022-03-30
28714,C,M,M,48000,68100,2020-06-11
28714,C,M,M,48000,50450,2022-05-15
28715,D,M,M,500000,76300,2020-03-23
28724,B,S,M,50000,41400,2023-02-16
28744,B,M,M,48000,42000,2023-03-24
28753,E,S,F,250000,41200,2022-12-11
28758,B,S,M,108000,10470,2021-03-15
28777,B,S,F,108000,42000,2020-02-28
28799,D,S,M,84000,50450,2020-03-28
28800,D,S,F,72000,80300,2020-06-19
28804,C,M,M,48000,42000,2022-01-09
28811,D,M,M,108000,41400,2020-12-26
28821,C,S,F,60000,47400,2022-08-19
28850,B,S,F,72000,41200,2023-04-13
28870,B,M,F,100000,47400,2020-04-15
28871,C,S,M,84000,42000,2020-11-10
28875,E,M,M,250000,80300,2021-03-17
28905,C,M,F,100000,76300,2021-02-02
28911,C,M,M,48000,41400,2020-07-31
28958,C,M,F,48000,52000,2021-07-28
28977,C,M,F,48000,41200,2022-07-28
28985,C,M,F,48000,68100,2021-04-11
28997,B,S,M,48000,76300,2021-04-03
29014,C,M,F,48000,75000,2021-09-12
29021,B,M,F,50000,11500,2022-12-07
29023,B,M,F,250000,41400,2022-03-11
29031,C,M,M,48000,42000,2020-04-07
29040,B,S,F,120000,50450,2021-06-02
29052,C,M,F,50000,47400,2020-02-09
29056,D,M,M,84000,41250,2023-02-12
29059,D,M,F,100000,42000,2020-05-13
29063,B,S,M,108000,10470,2021-05-31
29085,C,S,F,36000,47400,2022-08-18
29093,D,S,M,36000,42000,2020-07-27
29113,B,S,M,48000,41200,2022-06-26
29114,B,S,M,60000,41250,2021-03-05
29116,E,M,F,250000,75000,2021-09-05
29156,C,M,F,500000,50450,2021-06-03
29161,B,S,M,48000,10470,2020-12-25
29181,C,M,M,36000,81100,2020-06-01
29190,C,M,M,48000,41400,2022-12-05
29211,B,M,M,60000,10470,2021-05-16
29226,B,S,M,36000,50450,2021-11-25
29229,C,D,F,60000,42000,2022-01-20
29237,D,M,F,48000,80300,2022-01-10
29241,B,D,F,50000,41400,2020-12-06
29250,E,M,M,84000,76300,2022-04-21
29258,B,S,M,100000,52000,2020-11-10
29260,D,M,F,60000,51200,2020-11-03
29284,C,M,F,36000,42000,2020-11-03
29288,B,S,M,120000,41400,2022-05-27
29299,B,S,M,50000,75000,2021-05-25
29305,D,S,M,48000,76300,2022-12-13
29307,D,M,F,60000,11500,2023-01-11
29321,B,S,M,120000,41200,2021-01-05
29323,B,S,M,36000,41250,2020-01-15
29334,D,M,F,84000,11500,2022-05-17
29336,C,M,M,60000,50450,2021-08-22
29348,B,S,M,60000,11500,2022-08-14
29349,B,S,M,500000,52000,2021-05-03
29355,E,M,M,84000,11500,2021-01-17
29356,B,S,M,500000,41200,2021-04-19
29360,D,S,F,84000,47400,2021-04-12
29377,E,M,F,48000,52000,2022-10-11
29380,B,S,M,36000,76300,2020-07-25
29385,B,S,F,48000,50450,2020-01-05
29395,E,M,M,500000,41400,2021-09-12
29444,B,S,F,36000,10470,2020-12-27
29445,E,M,M,100000,11500,2022-12-24
29462,B,S,M,48000,50450,2020-09-25
29468,B,S,F,100000,10470,2022-04-28
29473,C,M,M,120000,50450,2022-02-11
29490,B,S,M,108000,42000,2021-08-26
29500,E,R,M,84000,41250,2020-11-27
29500,E,R,M,100000,81100,2022-08-20
29501,D,M,F,100000,76300,2022-03-01
29511,C,M,M,48000,10470,2020-06-07
29524,B,M,F,250000,10470,2023-06-01
29533,C,S,M,84000,50450,2023-04-20
29539,B,S,M,84000,11500,2021-05-11
29548,B,S,M,60000,76300,2022-08-01
29554,D,M,F,100000,41200,2023-06-23
29556,C,M,M,48000,80300,2020-04-06
29590,C,S,F,500000,11500,2021-02-19
29595,B,S,F,108000,51200,2023-02-24
29613,C,S,M,60000,76300,2021-11-03
29619,E,M,M,48000,42000,2022-08-17
29620,A,S,F,0,47400,2022-01-17
29630,E,M,M,72000,52000,2022-01-14
29637,B,S,M,60000,76300,2020-10-16
29654,D,M,F,250000,11500,2021-09-19
29668,C,M,M,250000,75000,2021-09-25
29684,E,M,M,108000,41200,2022-07-29
29689,B,S,M,500000,11500,2020-03-17
29700,B,S,M,60000,75000,2022-05-12
29701,E,M,M,48000,41200,2021-07-17
29702,B,S,M,48000,80300,2022-04-09
29706,D,S,M,500000,52000,2021-07-16
29707,C,S,M,108000,80300,2020-07-20
29713,A,S,M,0,42000,2021-04-22
29730,D,M,F,48000,47400,2021-12-16
29733,B,S,M,60000,47400,2022-02-02
29739,B,S,F,48000,47400,2022-03-06
29747,C,M,F,48000,41250,2020-04-01
29750,B,S,M,36000,80300,2023-04-18
29768,B,S,F,108000,11500,2021-08-29
29770,C,M,M,100000,75000,2020-02-16
29778,D,M,F,500000,51200,2021-02-08
29794,C,S,M,48000,41200,2021-04-02
29801,E,S,F,48000,50450,2022-06-24
29802,D,M,F,48000,51200,2020-05-23
29804,D,M,F,48000,11500,2022-01-07
29806,E,M,F,100000,42000,2022-06-11
29814,B,M,F,120000,76300,2021-11-25
29816,D,M,F,60000,76300,2021-09-08
29817,B,M,M,500000,52000,2020-06-27
29824,B,S,M,36000,52000,2020-01-06
29825,B,S,F,48000,11500,2021-09-23
29841,D,M,F,72000,80300,2023-06-29
29842,B,S,M,100000,68100,2021-01-20
29863,D,M,M,48000,10470,2022-03-25
29867,B,M,F,48000,50450,2020-04-14
29889,E,M,M,250000,75000,2023-05-21
29903,D,S,M,84000,11500,2021-10-05
29917,C,M,F,84000,80300,2022-07-08
29933,E,M,F,108000,80300,2021-07-20
29939,B,S,M,108000,10470,2022-07-16
29953,D,S,F,72000,81100,2020-09-01
29958,C,S,M,48000,41400,2022-10-04
29960,D,M,M,48000,75000,2020-11-04
29975,D,M,M,36000,81100,2022-04-22
29985,E,M,F,120000,42000,2023-04-30
29987,D,S,F,48000,51200,2021-06-19
29988,C,S,M,120000,11500,2021-07-23
30000,D,S,F,60000,50450,2022-01-22
30007,C,M,M,48000,51200,2020-04-19
30013,B,M,F,36000,51200,2022-11-02
30023,D,M,F,48000,68100,2022-04-02
30028,B,M,M,120000,41400,2022-04-18
30038,C,S,M,500000,81100,2022-11-10
30039,D,S,M,72000,10470,2022-02-20
30041,C,M,M,36000,81100,2022-04-09
30048,B,S,F,84000,41250,2021-01-21
30056,B,S,M,84000,41200,2021-11-30
30058,B,S,F,84000,41400,2023-06-02
30073,E,M,F,48000,10470,2023-01-28
30075,D,M,M,48000,41200,2020-04-10
30080,B,S,F,100000,10470,2021-09-15
30101,E,M,F,50000,81100,2021-08-08
30109,C,M,M,72000,81100,2021-11-22
30116,B,M,M,72000,41200,2023-04-22
30127,B,S,F,50000,11500,2021-06-23
30130,C,S,F,72000,11500,2022-10-01
30132,B,S,F,60000,10470,2021-07-13
30134,B,S,M,60000,11500,2020-11-23
30145,B,S,M,84000,11500,2020-02-23
30172,E,M,M,36000,47400,2020-08-30
30183,D,W,F,120000,50450,2020-05-30
30196,B,S,F,72000,41400,2022-07-28
30199,B,S,M,48000,11500,2021-04-13
30210,B,S,F,120000,68100,2021-10-24
30212,D,M,F,250000,80300,2020-09-06
30221,B,S,F,120000,68100,2023-05-24
30222,D,M,F,120000,47400,2023-05-22
30225,A,S,F,0,42000,2021-01-03
30227,D,M,M,48000,50450,2021-09-13
30239,C,S,F,36000,47400,2021-03-17
30240,B,S,F,500000,51200,2021-09-11
30250,C,M,F,84000,80300,2020-06-19
30269,B,S,F,48000,47400,2021-01-31
30278,B,S,F,50000,11500,2020-12-17
30280,D,M,F,36000,75000,2022-05-06
30281,D,M,F,48000,42000,2023-03-31
30293,B,S,M,60000,42000,2020-04-01
30301,B,S,M,36000,11500,2020-06-04
30311,B,S,F,108000,52000,2020-08-28
30340,B,S,F,108000,68100,2020-08-08
30341,C,M,F,48000,80300,2020-02-13
30359,C,M,M,48000,80300,2020-06-18
30365,B,M,M,36000,42000,2021-07-15
30399,D,M,F,84000,51200,2021-09-10
30400,E,M,F,84000,75000,2021-08-19
30406,D,M,M,60000,80300,2020-05-30
30415,B,S,F,100000,41200,2023-01-31
30426,C,M,F,500000,41200,2022-07-20
30429,B,S,F,72000,42000,2021-02-10
30438,D,M,M,120000,81100,2023-06-12
30440,B,S,M,500000,52000,2021-03-20
30456,C,M,M,500000,42000,2021-02-11
30461,D,M,M,36000,81100,2020-11-20
30469,D,M,M,500000,76300,2020-04-02
30476,D,S,M,60000,52000,2021-04-20
30478,C,M,M,36000,50450,2022-07-11
30482,B,S,M,250000,68100,2021-11-15
30483,E,M,F,50000,75000,2023-01-27
30490,D,M,F,72000,81100,2020-08-14
30492,C,S,M,36000,80300,2022-05-24
30505,B,M,F,120000,51200,2021-02-11
30515,B,S,M,72000,75000,2023-05-09
30524,B,S,M,48000,76300,2020-09-28
30537,C,M,F,48000,10470,2021-12-01
30550,B,S,F,120000,41200,2022-09-06
30554,B,S,F,60000,10470,2020-11-14
30566,B,S,M,36000,80300,2020-09-21
30572,B,S,M,500000,51200,2020-11-17
30584,C,S,F,120000,10470,2022-08-26
30586,A,S,F,0,68100,2022-11-14
30588,C,M,M,60000,52000,2022-06-21
30596,C,M,M,60000,51200,2022-07-31
30610,D,M,F,48000,11500,2020-09-08
30615,B,S,M,84000,80300,2020-01-03
30631,C,M,F,48000,75000,2021-07-12
30653,C,M,M,60000,41400,2022-06-11
30655,B,S,M,100000,42000,2020-08-05
30684,A,S,M,0,47400,2022-07-04
30685,C,M,F,100000,10470,2021-12-28
30694,C,M,F,500000,10470,2021-03-14
30701,C,S,M,60000,47400,2023-03-20
30707,B,S,M,250000,50450,2020-07-16
30708,B,S,M,100000,10470,2022-06-05
30710,C,M,M,60000,50450,2021-06-06
30710,C,M,M,50000,41250,2020-10-27
30722,D,M,F,108000,76300,2020-07-20
30723,B,S,M,60000,50450,2020-03-10
30735,C,M,F,500000,42000,2022-01-20
30744,B,S,M,48000,11500,2021-12-11
30747,B,S,M,250000,11500,2021-06-08
30756,B,S,M,72000,47400,2020-11-14
30757,B,S,M,60000,41250,2021-03-14
30767,B,S,F,36000,81100,2021-09-06
30769,B,M,F,48000,41250,2023-02-19
30777,D,M,F,60000,11500,2023-06-05
30779,B,M,F,108000,10470,2020-05-25
30780,B,S,M,84000,41400,2023-04-13
30789,B,S,F,72000,10470,2020-03-21
30791,B,S,M,500000,51200,2020-11-01
30820,C,S,F,60000,76300,2023-06-16
30828,C,S,F,500000,81100,2022-06-04
30837,E,M,M,60000,81100,2020-10-23
30840,B,S,M,108000,10470,2022-09-10
30845,C,M,F,108000,42000,2021-12-01
30851,D,M,M,36000,41250,2021-07-30
30861,C,M,M,60000,80300,2021-03-12
30868,A,S,M,0,52000,2021-02-02
30883,B,M,F,60000,81100,2020-03-23
30891,B,S,F,60000,68100,2021-08-05
30900,C,M,F,48000,51200,2020-01-04
30905,B,S,M,48000,80300,2020-12-12
30908,B,S,F,36000,51200,2023-06-26
30911,D,M,M,84000,47400,2022-04-28
30912,B,S,F,250000,75000,2022-09-10
30927,E,M,F,72000,11500,2022-10-29
30930,B,S,M,72000,68100,2022-10-06
30935,C,M,F,100000,42000,2022-08-01
30936,E,M,M,100000,75000,2021-06-24
30944,D,M,F,36000,81100,2022-12-06
30951,D,M,M,120000,81100,2023-04-03
30959,C,M,F,50000,76300,2021-06-25
30960,D,M,F,48000,81100,2020-03-27
30991,D,M,F,48000,68100,2023-03-14
31019,E,M,F,100000,41250,2022-03-06
31025,B,M,F,120000,52000,2020-09-14
31027,B,S,F,60000,11500,2022-01-08
31031,C,M,F,60000,47400,2020-09-10
31032,C,M,F,48000,51200,2020-08-19
31033,B,S,M,48000,81100,2022-06-07
31040,D,S,M,84000,51200,2022-09-28
31042,C,M,F,60000,80300,2021-11-12
31044,B,S,F,60000,41200,2022-02-13
31061,C,M,F,100000,41250,2021-05-14
31068,B,S,M,48000,80300,2022-12-28
31072,B,S,M,120000,81100,2022-01-20
31079,C,M,F,36000,75000,2022-06-15
31091,E,M,F,60000,11500,2022-01-24
31110,D,R,F,36000,68100,2020-05-07
31118,D,M,M,50000,51200,2022-12-28
31127,B,M,F,48000,51200,2022-11-06
31138,B,S,F,100000,68100,2022-01-22
31140,D,S,F,250000,80300,2023-01-02
31146,B,S,F,60000,80300,2023-03-30
31152,B,S,F,48000,41400,2021-12-10
31162,B,M,F,48000,10470,2022-06-11
31167,B,S,M,48000,81100,2020-07-13
31168,B,S,M,108000,68100,2021-09-17
31182,D,M,M,250000,68100,2020-10-12
31186,B,M,M,36000,76300,2022-04-22
31195,D,M,F,36000,51200,2020-07-17
31198,B,S,F,48000,41400,2021-06-19
31199,B,S,M,48000,68100,2020-03-05
31201,C,M,F,36000,51200,2022-05-24
31213,D,M,F,60000,41200,2022-04-19
31228,B,S,M,250000,47400,2023-03-24
31230,B,S,M,36000,80300,2020-02-01
31235,B,S,M,50000,50450,2023-05-19
31254,B,S,M,500000,41400,2021-12-03
31266,C,S,F,108000,75000,2022-11-04
31275,D,S,F,120000,10470,2022-04-21
31294,C,M,F,50000,42000,2020-07-22
31306,B,M,M,48000,68100,2020-01-22
31307,E,S,F,60000,41400,2021-08-14
31317,B,S,F,48000,76300,2022-12-13
31320,B,S,F,60000,76300,2023-02-23
31340,A,S,M,0,10470,2020-05-12
31344,C,M,F,500000,80300,2022-06-29
31345,B,S,M,500000,41250,2020-11-29
31356,B,D,F,500000,50450,2021-01-07
31356,B,D,F,108000,52000,2022-08-24
31359,B,S,M,100000,81100,2020-04-20
31371,C,M,F,48000,52000,2020-06-25
31373,D,M,M,500000,41250,2020-04-22
31392,B,S,F,48000,41200,2020-07-26
31422,C,S,F,48000,51200,2022-02-06
31428,E,M,M,84000,47400,2021-10-02
31434,B,S,M,48000,52000,2021-09-28
31435,B,S,F,48000,68100,2021-12-12
31438,C,S,M,120000,75000,2020-10-22
31441,B,S,M,72000,50450,2021-03-21
31450,D,M,M,60000,51200,2022-05-10
31478,C,M,M,100000,41250,2022-06-21
31479,D,M,M,108000,47400,2020-12-23
31487,B,S,M,50000,51200,2021-11-05
31489,B,S,F,500000,11500,2023-01-05
31490,B,M,M,48000,68100,2021-06-13
31498,B,M,F,60000,75000,2020-01-15
31499,B,S,M,60000,52000,2021-12-18
31508,B,S,F,48000,41200,2023-02-20
31509,C,S,M,48000,41200,2020-06-24
31528,E,M,M,60000,41200,2021-07-20
31538,B,M,M,48000,41400,2022-08-10
31539,B,S,F,48000,47400,2022-06-14
31540,C,M,M,36000,41400,2022-01-18
31552,D,S,M,48000,11500,2022-07-15
31561,D,M,F,72000,80300,2023-01-30
31565,C,M,M,250000,50450,2021-01-15
31571,D,M,M,250000,68100,2023-06-10
31593,D,M,M,120000,75000,2023-05-14
31598,E,M,M,100000,76300,2022-09-26
31610,B,S,M,48000,41200,2021-11-22
31623,D,M,F,60000,50450,2020-10-02
31626,D,M,F,250000,42000,2020-09-17
31628,D,M,M,36000,51200,2021-08-03
31638,D,M,F,120000,41200,2023-05-04
31638,D,M,F,36000,75000,2023-02-10
31639,E,S,F,48000,68100,2023-04-05
31641,D,M,M,250000,52000,2022-04-16
31642,C,M,F,48000,10470,2022-06-27
31645,D,M,M,72000,50450,2022-12-14
31651,C,M,F,48000,80300,2023-01-14
31657,D,M,F,48000,10470,2022-07-18
31659,D,M,F,50000,41200,2022-09-20
31677,D,M,M,108000,52000,2021-07-23
31681,E,M,M,60000,52000,2020-01-08
31687,D,M,M,60000,51200,2023-05-06
31717,B,S,M,100000,80300,2021-03-31
31741,E,M,F,50000,76300,2022-11-16
31756,E,S,F,84000,10470,2022-06-19
31761,C,M,F,72000,41400,2021-03-06
31766,C,M,M,500000,47400,2022-12-03
31785,C,M,F,60000,75000,2021-03-05
31790,B,S,M,60000,41250,2022-06-23
31800,D,M,M,36000,10470,2020-09-06
31803,D,S,M,500000,75000,2020-02-10
31814,A,S,M,0,75000,2020-04-03
31817,D,M,M,48000,51200,2023-04-16
31829,D,S,M,36000,81100,2021-04-01
31830,E,M,M,100000,52000,2021-03-07
31835,C,M,F,48000,41400,2022-02-25
31839,C,M,M,36000,76300,2022-05-09
31841,C,M,M,48000,41400,2022-03-28
31852,D,M,F,48000,11500,2021-07-23
31882,B,S,M,500000,51200,2020-04-10
31889,D,M,M,250000,41400,2021-07-21
31895,D,M,M,48000,75000,2021-07-30
31897,D,M,M,60000,50450,2022-03-23
31900,D,M,F,48000,10470,2020-02-03
31920,B,S,F,108000,52000,2023-05-25
31922,D,D,F,250000,41400,2023-05-18
31928,D,M,F,84000,68100,2022-07-22
31930,B,S,M,100000,41250,2023-06-24
31936,D,M,M,108000,42000,2020-05-26
31947,D,D,M,60000,41400,2023-01-14
31953,C,M,M,50000,10470,2020-02-04
31961,D,M,F,60000,41250,2022-10-20
31963,C,M,M,120000,47400,2020-10-08
31996,B,S,M,48000,41200,2020-10-19
32000,D,M,M,84000,41400,2021-06-11
32000,D,M,M,60000,75000,2021-07-14
32001,D,M,F,50000,75000,2022-04-13
32009,B,S,M,50000,51200,2021-08-05
32021,E,M,F,60000,10470,2021-10-07
32025,D,M,M,72000,80300,2021-11-09
32027,E,M,F,36000,50450,2021-07-01
32038,D,M,M,48000,50450,2021-06-07
32054,C,S,M,50000,50450,2021-02-22
32055,D,M,F,60000,52000,2023-06-27
32056,C,M,M,72000,11500,2021-10-23
32068,C,D,F,108000,68100,2023-03-31
32070,E,M,M,120000,41400,2021-09-11
32087,B,S,M,48000,47400,2021-07-05
32091,C,S,M,60000,42000,2020-04-14
32109,A,S,M,0,47400,2022-09-05
32120,D,M,F,84000,80300,2020-08-03
32128,E,M,F,48000,68100,2020-03-03
32137,A,S,M,0,75000,2023-01-27
32137,A,S,M,0,42000,2022-06-28
32138,D,M,M,120000,41400,2020-10-06
32147,D,M,M,72000,47400,2022-06-30
32148,D,M,F,60000,11500,2023-03-25
32156,D,M,M,48000,50450,2022-10-12
32190,D,M,M,250000,41400,2020-04-17
32192,E,M,F,48000,81100,2020-05-21
32197,E,M,M,50000,10470,2020-12-15
32201,D,M,F,72000,11500,2020-08-26
32205,D,M,F,60000,80300,2021-09-12
32210,E,M,M,48000,47400,2021-07-26
32211,D,M,M,48000,68100,2022-02-09
32229,A,S,M,0,68100,2022-10-12
32240,D,M,F,84000,50450,2023-01-16
32240,D,M,F,50000,10470,2020-12-11
32244,C,S,F,500000,41200,2020-04-22
32244,C,S,F,50000,41200,2020-05-29
32258,A,S,F,0,80300,2022-10-26
32262,D,M,F,60000,76300,2020-03-21
32263,D,M,M,100000,41400,2021-01-27
32272,D,M,F,50000,68100,2023-04-17
32290,D,M,M,84000,76300,2021-04-13
32300,C,S,F,120000,10470,2020-02-04
32307,C,M,M,48000,41400,2022-12-18
32315,D,M,M,50000,81100,2021-08-04
32326,E,M,F,72000,42000,2020-04-23
32329,E,M,M,100000,51200,2021-09-07
32332,E,M,F,60000,42000,2022-12-26
32339,C,S,F,36000,50450,2022-01-04
32339,C,S,F,250000,51200,2020-06-27
32340,C,S,F,84000,41400,2021-12-23
