CLIENT_CODE,AGE,MARITAL_STATUS,GENDER,INCOME,POSTCODE,LASTUPDATE,
25702,E,M,M,48000,10470,1/5/2021,
25725,B,S,F,500000,41400,19/8/2020,
25727,C,M,M,50000,41400,22/6/2023,
25730,B,M,M,50000,51200,13/2/2021,
25734,B,S,F,100000,10470,30/6/2021,
25736,D,M,M,60000,42000,26/12/2022,
25740,C,M,F,250000,50450,29/7/2022,
25751,B,S,F,48000,51200,22/4/2023,
25775,D,M,M,50000,41400,1/4/2021,
25792,C,M,M,48000,11500,1/7/2021,
25792,C,M,M,36000,11500,28/11/2021,
25798,B,M,M,60000,76300,24/1/2022,
25807,B,M,F,60000,75000,19/12/2020,
25818,E,M,M,108000,42000,26/10/2022,
25823,B,M,M,100000,76300,19/9/2021,
25830,C,S,F,50000,75000,9/3/2020,
25838,B,S,F,50000,51200,13/3/2022,
25841,B,S,M,60000,80300,15/3/2023,
25851,B,M,M,36000,52000,10/4/2023,
25865,B,S,M,60000,11500,26/1/2020,
25869,B,S,M,48000,68100,14/1/2022,
25871,C,M,M,120000,50450,9/4/2022,
25881,B,S,F,250000,51200,19/3/2021,
25882,C,M,M,48000,11500,5/4/2021,
25886,D,M,M,108000,50450,13/11/2022,
25903,B,,M,50000,75000,24/5/2020,
25923,B,S,M,50000,50450,12/4/2020,
25928,B,S,M,48000,76300,18/5/2020,
25938,B,S,M,60000,41200,14/5/2023,
25950,B,S,F,48000,52000,22/2/2022,
25959,B,S,M,120000,42000,1/5/2020,
25987,D,M,F,250000,68100,28/9/2020,
25989,B,S,F,36000,81100,24/3/2020,
26000,B,S,M,48000,11500,27/5/2021,
26007,C,M,F,100000,47400,18/10/2021,
26025,C,S,M,60000,41400,18/1/2022,
26032,C,M,F,500000,47400,23/5/2020,
26047,B,S,F,108000,68100,7/4/2023,
26071,B,S,M,120000,50450,26/4/2023,
26081,D,M,F,50000,11500,8/6/2020,
26083,C,S,M,48000,41400,20/7/2022,
26092,B,S,F,72000,11500,19/4/2022,
26098,B,M,F,50000,51200,13/3/2023,
26103,D,M,M,84000,47400,25/2/2021,
26114,B,M,M,108000,11500,9/12/2020,
26117,C,S,F,250000,41250,14/1/2023,
26129,D,M,M,36000,41400,5/12/2020,
26133,B,S,M,36000,50450,6/12/2022,
26140,B,S,F,84000,10470,30/8/2022,
26143,B,S,F,48000,42000,14/12/2022,
26147,E,M,F,120000,80300,4/5/2020,
26148,B,S,F,250000,41250,9/8/2022,
26159,B,M,F,100000,10470,2/3/2021,
26169,B,M,M,48000,41400,14/11/2020,
26173,D,M,F,108000,50450,16/7/2021,
26183,C,S,F,36000,80300,22/1/2022,
26194,B,S,M,250000,10470,16/4/2023,
26200,B,S,M,48000,41200,9/5/2020,
26211,B,M,F,500000,50450,20/3/2023,
26228,E,M,F,48000,68100,22/6/2021,
26229,B,M,F,72000,81100,5/5/2021,
26235,B,S,F,60000,10470,9/4/2020,
26246,B,S,M,500000,75000,31/8/2022,
26250,D,M,F,108000,10470,4/1/2020,
26289,B,,M,500000,41400,5/12/2022,
26297,B,M,M,72000,50450,30/12/2022,
26312,E,S,M,48000,68100,26/7/2020,
26313,B,S,F,50000,52000,11/6/2022,
26319,B,S,M,100000,42000,14/3/2020,
26332,C,W,F,60000,76300,26/1/2023,
26336,C,M,F,50000,80300,20/9/2020,
26352,B,S,F,100000,75000,1/3/2020,
26360,C,M,M,48000,68100,17/5/2022,
26361,B,S,F,250000,51200,22/10/2020,
26370,D,S,M,500000,41200,19/10/2022,
26379,C,S,M,48000,41250,14/1/2021,
26386,B,S,F,50000,10470,28/10/2022,
26390,B,S,M,72000,11500,9/10/2020,
26391,E,W,F,48000,76300,29/5/2021,
26407,C,S,M,48000,41400,14/3/2023,
26411,C,M,M,120000,76300,14/2/2020,
26413,B,M,M,36000,41400,25/8/2020,
26419,B,S,F,60000,52000,16/2/2020,
26429,B,M,M,250000,51200,22/8/2020,
26435,D,M,F,500000,68100,12/9/2022,
26441,B,M,M,500000,81100,16/11/2021,
26445,B,S,M,100000,52000,15/1/2021,
26447,C,S,M,60000,47400,9/4/2020,
26467,B,M,M,250000,76300,18/3/2022,
26476,D,M,F,48000,51200,18/9/2021,
26484,D,M,M,100000,41250,31/3/2020,
26488,C,M,F,48000,52000,15/6/2022,
26490,B,S,F,84000,41400,5/10/2022,
26495,E,M,F,120000,41200,7/11/2022,
26500,B,S,F,500000,51200,22/1/2021,
26516,D,M,F,48000,50450,10/6/2020,
26519,D,M,F,36000,50450,22/6/2020,
26522,B,S,F,60000,41200,16/3/2022,
26547,B,S,M,60000,51200,16/1/2020,
26556,B,S,M,250000,81100,4/4/2022,
26589,D,M,F,48000,42000,27/4/2021,
26590,B,S,M,108000,41200,20/2/2022,
26598,D,M,M,60000,68100,13/4/2021,
26624,B,S,M,84000,41400,31/1/2021,
26633,C,M,F,500000,11500,28/4/2020,
26633,C,M,F,60000,68100,16/11/2022,
26638,B,S,M,250000,50450,9/5/2022,
26645,B,S,F,500000,11500,3/5/2021,
26651,B,M,M,72000,75000,14/3/2022,
26655,E,S,F,60000,47400,27/6/2023,
26656,B,S,F,72000,41250,8/4/2020,
26663,B,S,M,108000,52000,20/11/2020,
26666,D,S,M,72000,81100,19/6/2023,
26667,B,S,F,108000,41200,20/3/2022,
26678,E,S,M,84000,41200,22/10/2022,
26685,E,M,M,48000,52000,25/6/2022,
26686,B,S,M,50000,51200,9/5/2023,
26687,D,M,F,48000,11500,9/6/2023,
26691,C,M,M,60000,52000,30/9/2022,
26698,C,S,F,48000,41200,29/8/2020,
26702,B,S,F,500000,41250,16/9/2021,
26704,C,S,M,108000,42000,8/6/2020,
26712,B,S,M,48000,47400,24/12/2020,
26715,D,S,M,108000,68100,20/11/2022,
26746,B,M,M,100000,50450,21/6/2022,
26748,C,M,M,60000,68100,21/2/2021,
26760,C,M,M,60000,81100,31/8/2020,
26781,B,M,F,48000,47400,28/6/2021,
26783,C,M,M,500000,68100,18/2/2021,
26790,C,M,F,72000,76300,23/3/2020,
26814,B,S,M,60000,47400,20/8/2021,
26826,E,S,M,500000,41400,1/9/2020,
26841,C,S,F,36000,47400,13/10/2020,
26845,C,M,M,50000,51200,20/4/2020,
26847,B,M,M,48000,81100,20/3/2022,
26861,E,M,F,36000,76300,17/1/2022,
26866,C,M,F,500000,10470,17/5/2021,
26871,B,S,M,50000,41200,13/6/2021,
26872,C,M,M,60000,81100,11/2/2021,
26874,E,M,F,60000,75000,4/10/2020,
26876,C,M,F,48000,47400,18/2/2020,
26880,B,S,M,50000,81100,24/6/2023,
26888,C,S,M,48000,41250,17/8/2022,
26908,D,M,F,36000,52000,22/12/2022,
26916,B,M,F,60000,68100,20/11/2020,
26917,D,M,F,120000,42000,17/6/2021,
26922,D,M,M,50000,52000,18/2/2023,
26932,D,M,F,250000,75000,9/10/2020,
26933,D,M,F,100000,68100,1/11/2020,
26936,D,M,F,48000,50450,21/4/2021,
26953,C,M,M,48000,11500,15/7/2020,
26954,B,S,M,48000,76300,27/4/2021,
26969,C,S,M,108000,41250,1/9/2021,
26979,E,S,F,60000,47400,17/8/2021,
26982,C,M,F,48000,52000,18/8/2022,
26990,C,S,M,48000,81100,21/9/2021,
26994,B,M,F,84000,81100,19/2/2023,
26998,D,M,M,100000,68100,12/8/2020,
27008,C,M,F,108000,68100,22/11/2020,
27017,D,M,F,100000,68100,31/8/2020,
27025,C,M,M,100000,42000,3/8/2020,
27030,C,M,M,100000,10470,6/10/2021,
27038,B,S,F,100000,52000,12/4/2022,
27043,D,M,F,120000,68100,25/6/2023,
27072,D,M,F,36000,81100,19/11/2022,
27076,D,M,F,120000,50450,8/10/2022,
27102,B,S,F,60000,42000,23/4/2021,
27103,D,S,F,72000,11500,15/3/2022,
27120,B,S,M,36000,75000,14/6/2021,
27122,C,M,M,500000,68100,29/8/2022,
27127,D,S,F,100000,80300,20/1/2023,
27131,B,S,F,50000,47400,13/4/2023,
27150,C,S,M,72000,47400,6/1/2023,
27155,A,S,F,0,81100,1/3/2020,
27161,D,M,F,72000,41250,28/9/2020,
27172,D,M,F,60000,80300,21/9/2021,
27180,E,W,F,108000,52000,19/4/2022,
27181,C,M,F,48000,50450,17/4/2022,
27202,B,S,F,500000,51200,24/5/2021,
27203,E,M,M,36000,52000,3/8/2021,
27205,E,M,M,50000,51200,23/8/2021,
27214,B,S,F,48000,52000,18/1/2021,
27227,D,M,F,60000,10470,13/1/2022,
27240,B,S,F,120000,80300,12/5/2020,
27270,C,,F,500000,41400,30/3/2020,
27282,B,S,F,100000,76300,11/11/2022,
27299,B,S,F,36000,51200,19/7/2021,
27301,C,S,M,120000,41200,21/2/2023,
27302,B,S,F,48000,50450,22/3/2021,
27310,B,M,F,48000,50450,29/10/2022,
27316,C,S,F,60000,76300,23/6/2023,
27325,C,S,M,84000,41200,24/10/2020,
27330,E,S,M,36000,51200,29/5/2020,
27343,C,M,F,72000,10470,1/2/2021,
27348,D,M,F,60000,68100,3/10/2021,
27349,C,M,F,48000,41400,12/2/2023,
27350,C,M,F,36000,11500,6/6/2022,
27356,B,S,M,500000,42000,29/7/2022,
27366,C,M,M,60000,52000,7/1/2023,
27375,E,M,M,50000,52000,23/1/2023,
27376,D,M,F,48000,47400,8/3/2020,
27379,B,S,F,250000,47400,20/11/2021,
27385,C,M,M,48000,80300,30/11/2022,
27401,C,S,M,84000,10470,25/10/2020,
27410,D,M,F,100000,42000,29/5/2020,
27412,D,M,M,84000,76300,5/8/2022,
27425,E,M,M,50000,41200,28/8/2022,
27431,C,M,F,60000,76300,11/2/2022,
27435,B,S,M,60000,76300,21/7/2021,
27436,B,S,F,108000,75000,6/6/2022,
27442,C,M,F,108000,41400,16/10/2020,
27444,C,S,M,500000,10470,7/6/2020,
27458,C,M,M,108000,41200,20/2/2023,
27473,E,M,F,108000,76300,17/3/2023,
27483,C,S,F,60000,10470,12/4/2023,
27489,C,W,F,48000,51200,24/12/2021,
27496,C,D,F,36000,11500,21/9/2021,
27499,B,S,M,48000,52000,14/10/2022,
27515,C,S,M,84000,41250,17/9/2022,
27534,B,S,M,120000,75000,2/3/2023,
27537,B,S,M,108000,75000,8/7/2022,
27544,B,S,F,48000,42000,30/12/2022,
27554,C,M,M,48000,76300,29/4/2020,
27559,B,S,F,36000,50450,27/3/2023,
27562,E,M,F,48000,10470,28/5/2022,
27578,D,M,F,500000,75000,9/6/2022,
27591,B,S,F,60000,41250,29/4/2022,
27596,C,M,M,50000,50450,30/7/2022,
27597,D,M,M,84000,41400,15/1/2022,
27607,B,S,F,48000,41250,12/1/2020,
27618,C,M,M,48000,11500,20/4/2023,
27649,D,M,F,48000,50450,9/2/2022,
27664,C,S,M,84000,76300,29/11/2020,
27681,D,M,M,48000,50450,5/2/2021,
27701,B,S,M,84000,52000,4/8/2021,
27703,B,S,M,250000,80300,8/7/2021,
27722,C,M,M,108000,75000,11/1/2021,
27727,B,M,F,50000,10470,31/3/2021,
27735,C,S,M,36000,80300,1/6/2023,
27736,B,M,M,500000,10470,27/8/2022,
27741,D,M,M,108000,81100,28/12/2022,
27743,E,M,M,48000,68100,11/10/2022,
27748,C,M,F,108000,42000,22/11/2022,
27751,E,M,F,48000,42000,15/4/2020,
27756,B,S,F,72000,41250,12/4/2023,
27760,D,M,M,36000,75000,31/5/2020,
27764,D,M,F,72000,52000,10/5/2023,
27778,B,,M,60000,10470,16/11/2022,
27810,E,M,F,108000,41200,23/5/2023,
27812,B,S,M,100000,76300,22/7/2022,
27816,B,S,M,36000,10470,15/12/2022,
27836,E,M,F,500000,81100,9/11/2020,
27840,B,M,F,500000,41400,11/11/2022,
27847,B,S,M,250000,75000,29/5/2020,
27851,D,M,F,84000,10470,23/5/2023,
27865,D,M,F,84000,80300,26/12/2021,
27884,C,M,M,72000,68100,2/9/2020,
27894,E,M,F,36000,42000,9/10/2021,
27916,B,S,M,120000,41200,18/7/2022,
27920,C,M,F,60000,80300,4/2/2020,
27921,B,S,F,48000,11500,30/5/2020,
27929,B,M,M,36000,11500,12/11/2021,
27931,B,S,M,72000,81100,13/4/2021,
27933,B,S,F,48000,41200,26/5/2021,
27950,C,M,F,84000,41250,19/1/2023,
27960,C,M,F,120000,10470,29/10/2022,
27961,D,M,M,120000,68100,26/11/2020,
27962,C,M,F,84000,81100,11/12/2021,
27967,B,S,M,60000,68100,17/4/2022,
27971,C,M,F,60000,41200,2/4/2023,
27972,C,M,F,100000,51200,27/11/2022,
27986,B,M,M,72000,41200,12/1/2021,
27994,C,M,F,60000,41250,20/6/2022,
27995,D,M,M,84000,81100,9/10/2022,
28030,C,M,F,36000,11500,27/4/2020,
28040,C,M,F,60000,50450,18/3/2020,
28042,B,S,M,48000,76300,17/7/2021,
28046,B,D,F,120000,68100,15/6/2021,
28049,B,S,F,72000,47400,12/10/2020,
28065,D,M,F,84000,47400,17/2/2022,
28089,B,S,F,100000,75000,20/3/2022,
28090,B,S,M,500000,76300,17/7/2021,
28095,B,S,M,108000,42000,23/4/2021,
28096,C,S,F,48000,10470,14/12/2022,
28105,B,S,F,60000,10470,18/3/2022,
28106,D,S,F,500000,41250,31/10/2022,
28108,B,S,M,36000,75000,25/3/2020,
28110,C,M,M,48000,51200,20/3/2020,
28124,B,S,F,60000,41250,5/11/2022,
28146,C,M,M,48000,41200,3/9/2021,
28147,C,M,M,48000,81100,16/4/2022,
28148,B,S,M,48000,41400,8/1/2022,
28155,B,S,M,48000,81100,6/7/2021,
28207,D,D,M,72000,52000,24/1/2020,
28219,B,S,M,48000,42000,1/10/2021,
28257,B,S,F,120000,51200,19/8/2020,
28260,B,S,M,120000,50450,6/12/2020,
28305,E,M,M,36000,51200,29/3/2021,
28308,B,M,F,60000,42000,11/10/2022,
28319,B,S,F,72000,41250,30/4/2022,
28320,C,M,M,108000,76300,27/5/2021,
28333,D,M,F,36000,80300,31/3/2022,
28337,B,S,F,60000,80300,3/3/2020,
28351,E,M,M,108000,47400,16/12/2021,
28363,B,S,M,250000,52000,26/4/2020,
28372,B,S,M,108000,75000,11/10/2021,
28379,B,S,M,48000,52000,10/3/2023,
28404,D,M,M,250000,76300,10/9/2022,
28407,B,S,M,48000,75000,10/5/2023,
28419,B,S,F,50000,52000,31/5/2021,
28420,E,M,F,250000,10470,18/8/2020,
28422,D,M,M,120000,50450,17/4/2021,
28441,C,M,F,60000,80300,8/3/2021,
28441,C,M,F,100000,80300,25/9/2020,
28449,C,M,M,48000,50450,24/7/2020,
28465,E,M,F,84000,41250,7/1/2023,
28471,E,M,F,48000,10470,19/9/2021,
28493,C,M,F,48000,11500,2/12/2020,
28494,C,M,F,100000,80300,22/1/2022,
28507,B,S,F,60000,75000,12/4/2023,
28509,B,S,F,60000,68100,16/4/2020,
28524,B,S,M,50000,52000,10/6/2021,
28525,E,M,F,48000,41250,13/6/2021,
28548,D,M,F,60000,10470,9/10/2022,
28559,C,M,M,108000,68100,4/10/2022,
28561,C,M,M,36000,47400,24/12/2021,
28562,D,S,M,36000,10470,25/1/2021,
28571,C,M,F,36000,10470,22/8/2020,
28578,B,M,M,120000,52000,21/9/2021,
28582,B,S,F,48000,41200,8/8/2021,
28583,B,S,F,60000,76300,9/1/2022,
28584,B,S,F,48000,76300,19/2/2022,
28620,B,,F,500000,41400,19/10/2022,
28623,B,S,M,36000,11500,24/7/2021,
28647,E,W,F,48000,81100,28/4/2021,
28651,B,M,M,100000,42000,8/3/2022,
28676,D,S,M,120000,10470,18/1/2021,
28682,D,M,M,72000,11500,11/1/2020,
28709,C,,F,500000,80300,30/3/2022,
28714,C,M,M,48000,68100,11/6/2020,
28714,C,M,M,48000,50450,15/5/2022,
28715,D,M,M,500000,76300,23/3/2020,
28724,B,S,M,50000,41400,16/2/2023,
28744,B,M,M,48000,42000,24/3/2023,
28753,E,S,F,250000,41200,11/12/2022,
28758,B,S,M,108000,10470,15/3/2021,
28777,B,S,F,108000,42000,28/2/2020,
28799,D,,M,84000,50450,28/3/2020,
28800,D,,F,72000,80300,19/6/2020,
28804,C,M,M,48000,42000,9/1/2022,
28811,D,M,M,108000,41400,26/12/2020,
28821,C,S,F,60000,47400,19/8/2022,
28850,B,S,F,72000,41200,13/4/2023,
28870,B,M,F,100000,47400,15/4/2020,
28871,C,S,M,84000,42000,10/11/2020,
28875,E,M,M,250000,80300,17/3/2021,
28905,C,M,F,100000,76300,2/2/2021,
28911,C,M,M,48000,41400,31/7/2020,
28958,C,M,F,48000,52000,28/7/2021,
28977,C,M,F,48000,41200,28/7/2022,
28985,C,M,F,48000,68100,11/4/2021,
28997,B,S,M,48000,76300,3/4/2021,
29014,C,M,F,48000,75000,12/9/2021,
29021,B,M,F,50000,11500,7/12/2022,
29023,B,M,F,250000,41400,11/3/2022,
29031,C,M,M,48000,42000,7/4/2020,
29040,B,S,F,120000,50450,2/6/2021,
29052,C,M,F,50000,47400,9/2/2020,
29056,D,M,M,84000,41250,12/2/2023,
29059,D,M,F,100000,42000,13/5/2020,
29063,B,S,M,108000,10470,31/5/2021,
29085,C,S,F,36000,47400,18/8/2022,
29093,D,S,M,36000,42000,27/7/2020,
29113,B,S,M,48000,41200,26/6/2022,
29114,B,S,M,60000,41250,5/3/2021,
29116,E,M,F,250000,75000,5/9/2021,
29156,C,M,F,500000,50450,3/6/2021,
29161,B,S,M,48000,10470,25/12/2020,
29181,C,M,M,36000,81100,1/6/2020,
29190,C,M,M,48000,41400,5/12/2022,
29211,B,M,M,60000,10470,16/5/2021,
29226,B,S,M,36000,50450,25/11/2021,
29229,C,D,F,60000,42000,20/1/2022,
29237,D,M,F,48000,80300,10/1/2022,
29241,B,D,F,50000,41400,6/12/2020,
29250,E,M,M,84000,76300,21/4/2022,
29258,B,S,M,100000,52000,10/11/2020,
29260,D,M,F,60000,51200,3/11/2020,
29284,C,M,F,36000,42000,3/11/2020,
29288,B,S,M,120000,41400,27/5/2022,
29299,B,S,M,50000,75000,25/5/2021,
29305,D,S,M,48000,76300,13/12/2022,
29307,D,M,F,60000,11500,11/1/2023,
29321,B,S,M,120000,41200,5/1/2021,
29323,B,S,M,36000,41250,15/1/2020,
29334,D,M,F,84000,11500,17/5/2022,
29336,C,M,M,60000,50450,22/8/2021,
29348,B,S,M,60000,11500,14/8/2022,
29349,B,S,M,500000,52000,3/5/2021,
29355,E,M,M,84000,11500,17/1/2021,
29356,B,S,M,500000,41200,19/4/2021,
29360,D,S,F,84000,47400,12/4/2021,
29377,E,M,F,48000,52000,11/10/2022,
29380,B,S,M,36000,76300,25/7/2020,
29385,B,S,F,48000,50450,5/1/2020,
29395,E,M,M,500000,41400,12/9/2021,
29444,B,S,F,36000,10470,27/12/2020,
29445,E,M,M,100000,11500,24/12/2022,
29462,B,S,M,48000,50450,25/9/2020,
29468,B,S,F,100000,10470,28/4/2022,
29473,C,M,M,120000,50450,11/2/2022,
29490,B,S,M,108000,42000,26/8/2021,
29500,E,R,M,84000,41250,27/11/2020,
29500,E,R,M,100000,81100,20/8/2022,
29501,D,M,F,100000,76300,1/3/2022,
29511,C,M,M,48000,10470,7/6/2020,
29524,B,M,F,250000,10470,1/6/2023,
29533,C,S,M,84000,50450,20/4/2023,
29539,B,S,M,84000,11500,11/5/2021,
29548,B,S,M,60000,76300,1/8/2022,
29554,D,M,F,100000,41200,23/6/2023,
29556,C,M,M,48000,80300,6/4/2020,
29590,C,S,F,500000,11500,19/2/2021,
29595,B,S,F,108000,51200,24/2/2023,
29613,C,S,M,60000,76300,3/11/2021,
29619,E,M,M,48000,42000,17/8/2022,
29620,A,S,F,0,47400,17/1/2022,
29630,E,M,M,72000,52000,14/1/2022,
29637,B,S,M,60000,76300,16/10/2020,
29654,D,M,F,250000,11500,19/9/2021,
29668,C,M,M,250000,75000,25/9/2021,
29684,E,M,M,108000,41200,29/7/2022,
29689,B,S,M,500000,11500,17/3/2020,
29700,B,S,M,60000,75000,12/5/2022,
29701,E,M,M,48000,41200,17/7/2021,
29702,B,S,M,48000,80300,9/4/2022,
29706,D,S,M,500000,52000,16/7/2021,
29707,C,S,M,108000,80300,20/7/2020,
29713,A,S,M,0,42000,22/4/2021,
29730,D,M,F,48000,47400,16/12/2021,
29733,B,S,M,60000,47400,2/2/2022,
29739,B,S,F,48000,47400,6/3/2022,
29747,C,M,F,48000,41250,1/4/2020,
29750,B,S,M,36000,80300,18/4/2023,
29768,B,S,F,108000,11500,29/8/2021,
29770,C,M,M,100000,75000,16/2/2020,
29778,D,M,F,500000,51200,8/2/2021,
29794,C,S,M,48000,41200,2/4/2021,
29801,E,S,F,48000,50450,24/6/2022,
29802,D,M,F,48000,51200,23/5/2020,
29804,D,M,F,48000,11500,7/1/2022,
29806,E,M,F,100000,42000,11/6/2022,
29814,B,M,F,120000,76300,25/11/2021,
29816,D,M,F,60000,76300,8/9/2021,
29817,B,M,M,500000,52000,27/6/2020,
29824,B,S,M,36000,52000,6/1/2020,
29825,B,S,F,48000,11500,23/9/2021,
29841,D,M,F,72000,80300,29/6/2023,
29842,B,S,M,100000,68100,20/1/2021,
29863,D,M,M,48000,10470,25/3/2022,
29867,B,M,F,48000,50450,14/4/2020,
29889,E,M,M,250000,75000,21/5/2023,
29903,D,S,M,84000,11500,5/10/2021,
29917,C,M,F,84000,80300,8/7/2022,
29933,E,M,F,108000,80300,20/7/2021,
29939,B,S,M,108000,10470,16/7/2022,
29953,D,S,F,72000,81100,1/9/2020,
29958,C,S,M,48000,41400,4/10/2022,
29960,D,M,M,48000,75000,4/11/2020,
29975,D,M,M,36000,81100,22/4/2022,
29985,E,M,F,120000,42000,30/4/2023,
29987,D,S,F,48000,51200,19/6/2021,
29988,C,S,M,120000,11500,23/7/2021,
30000,D,S,F,60000,50450,22/1/2022,
30007,C,M,M,48000,51200,19/4/2020,
30013,B,M,F,36000,51200,2/11/2022,
30023,D,M,F,48000,68100,2/4/2022,
30028,B,M,M,120000,41400,18/4/2022,
30038,C,S,M,500000,81100,10/11/2022,
30039,D,S,M,72000,10470,20/2/2022,
30041,C,M,M,36000,81100,9/4/2022,
30048,B,S,F,84000,41250,21/1/2021,
30056,B,S,M,84000,41200,30/11/2021,
30058,B,S,F,84000,41400,2/6/2023,
30073,E,M,F,48000,10470,28/1/2023,
30075,D,M,M,48000,41200,10/4/2020,
30080,B,S,F,100000,10470,15/9/2021,
30101,E,M,F,50000,81100,8/8/2021,
30109,C,M,M,72000,81100,22/11/2021,
30116,B,M,M,72000,41200,22/4/2023,
30127,B,S,F,50000,11500,23/6/2021,
30130,C,S,F,72000,11500,1/10/2022,
30132,B,S,F,60000,10470,13/7/2021,
30134,B,S,M,60000,11500,23/11/2020,
30145,B,S,M,84000,11500,23/2/2020,
30172,E,M,M,36000,47400,30/8/2020,
30183,D,W,F,120000,50450,30/5/2020,
30196,B,S,F,72000,41400,28/7/2022,
30199,B,S,M,48000,11500,13/4/2021,
30210,B,S,F,120000,68100,24/10/2021,
30212,D,M,F,250000,80300,6/9/2020,
30221,B,S,F,120000,68100,24/5/2023,
30222,D,M,F,120000,47400,22/5/2023,
30225,A,S,F,0,42000,3/1/2021,
30227,D,M,M,48000,50450,13/9/2021,
30239,C,S,F,36000,47400,17/3/2021,
30240,B,S,F,500000,51200,11/9/2021,
30250,C,M,F,84000,80300,19/6/2020,
30269,B,S,F,48000,47400,31/1/2021,
30278,B,S,F,50000,11500,17/12/2020,
30280,D,M,F,36000,75000,6/5/2022,
30281,D,M,F,48000,42000,31/3/2023,
30293,B,S,M,60000,42000,1/4/2020,
30301,B,S,M,36000,11500,4/6/2020,
30311,B,S,F,108000,52000,28/8/2020,
30340,B,S,F,108000,68100,8/8/2020,
30341,C,M,F,48000,80300,13/2/2020,
30359,C,M,M,48000,80300,18/6/2020,
30365,B,M,M,36000,42000,15/7/2021,
30399,D,M,F,84000,51200,10/9/2021,
30400,E,M,F,84000,75000,19/8/2021,
30406,D,M,M,60000,80300,30/5/2020,
30415,B,S,F,100000,41200,31/1/2023,
30426,C,M,F,500000,41200,20/7/2022,
30429,B,S,F,72000,42000,10/2/2021,
30438,D,M,M,120000,81100,12/6/2023,
30440,B,S,M,500000,52000,20/3/2021,
30456,C,M,M,500000,42000,11/2/2021,
30461,D,M,M,36000,81100,20/11/2020,
30469,D,M,M,500000,76300,2/4/2020,
30476,D,S,M,60000,52000,20/4/2021,
30478,C,M,M,36000,50450,11/7/2022,
30482,B,S,M,250000,68100,15/11/2021,
30483,E,M,F,50000,75000,27/1/2023,
30490,D,M,F,72000,81100,14/8/2020,
30492,C,S,M,36000,80300,24/5/2022,
30505,B,M,F,120000,51200,11/2/2021,
30515,B,S,M,72000,75000,9/5/2023,
30524,B,S,M,48000,76300,28/9/2020,
30537,C,M,F,48000,10470,1/12/2021,
30550,B,S,F,120000,41200,6/9/2022,
30554,B,S,F,60000,10470,14/11/2020,
30566,B,S,M,36000,80300,21/9/2020,
30572,B,S,M,500000,51200,17/11/2020,
30584,C,S,F,120000,10470,26/8/2022,
30586,A,S,F,0,68100,14/11/2022,
30588,C,M,M,60000,52000,21/6/2022,
30596,C,M,M,60000,51200,31/7/2022,
30610,D,M,F,48000,11500,8/9/2020,
30615,B,S,M,84000,80300,3/1/2020,
30631,C,M,F,48000,75000,12/7/2021,
30653,C,M,M,60000,41400,11/6/2022,
30655,B,S,M,100000,42000,5/8/2020,
30684,A,S,M,0,47400,4/7/2022,
30685,C,M,F,100000,10470,28/12/2021,
30694,C,M,F,500000,10470,14/3/2021,
30701,C,S,M,60000,47400,20/3/2023,
30707,B,S,M,250000,50450,16/7/2020,
30708,B,S,M,100000,10470,5/6/2022,
30710,C,M,M,60000,50450,6/6/2021,
30710,C,M,M,50000,41250,27/10/2020,
30722,D,M,F,108000,76300,20/7/2020,
30723,B,S,M,60000,50450,10/3/2020,
30735,C,M,F,500000,42000,20/1/2022,
30744,B,S,M,48000,11500,11/12/2021,
30747,B,S,M,250000,11500,8/6/2021,
30756,B,S,M,72000,47400,14/11/2020,
30757,B,S,M,60000,41250,14/3/2021,
30767,B,S,F,36000,81100,6/9/2021,
30769,B,M,F,48000,41250,19/2/2023,
30777,D,M,F,60000,11500,5/6/2023,
30779,B,M,F,108000,10470,25/5/2020,
30780,B,S,M,84000,41400,13/4/2023,
30789,B,S,F,72000,10470,21/3/2020,
30791,B,S,M,500000,51200,1/11/2020,
30820,C,S,F,60000,76300,16/6/2023,
30828,C,S,F,500000,81100,4/6/2022,
30837,E,M,M,60000,81100,23/10/2020,
30840,B,S,M,108000,10470,10/9/2022,
30845,C,M,F,108000,42000,1/12/2021,
30851,D,M,M,36000,41250,30/7/2021,
30861,C,M,M,60000,80300,12/3/2021,
30868,A,S,M,0,52000,2/2/2021,
30883,B,M,F,60000,81100,23/3/2020,
30891,B,S,F,60000,68100,5/8/2021,
30900,C,M,F,48000,51200,4/1/2020,
30905,B,S,M,48000,80300,12/12/2020,
30908,B,S,F,36000,51200,26/6/2023,
30911,D,M,M,84000,47400,28/4/2022,
30912,B,S,F,250000,75000,10/9/2022,
30927,E,M,F,72000,11500,29/10/2022,
30930,B,S,M,72000,68100,6/10/2022,
30935,C,M,F,100000,42000,1/8/2022,
30936,E,M,M,100000,75000,24/6/2021,
30944,D,M,F,36000,81100,6/12/2022,
30951,D,M,M,120000,81100,3/4/2023,
30959,C,M,F,50000,76300,25/6/2021,
30960,D,M,F,48000,81100,27/3/2020,
30991,D,M,F,48000,68100,14/3/2023,
31019,E,M,F,100000,41250,6/3/2022,
31025,B,M,F,120000,52000,14/9/2020,
31027,B,S,F,60000,11500,8/1/2022,
31031,C,M,F,60000,47400,10/9/2020,
31032,C,M,F,48000,51200,19/8/2020,
31033,B,S,M,48000,81100,7/6/2022,
31040,D,S,M,84000,51200,28/9/2022,
31042,C,M,F,60000,80300,12/11/2021,
