POLICY_NUMBER,PLAN_CODE,CLIENT_CODE,SUM_ASSURED,MODAL_PREMIUM,ISSUE_DATE,TYPE,POLICY_STATUS,SURRENDER_DATE,PAYMENT_MODE
23790,120,9461,109557.6,286,2020-02-17 00:00:00,E,IN-FORCE,,12
39205,157,9471,1250000,1500,2020-06-25 00:00:00,E,IN-FORCE,,1
8482,105,9476,50000,766,2020-05-30 00:00:00,A,IN-FORCE,,1
18954,166,9485,250000,2419,2020-01-21 00:00:00,E,IN-FORCE,,1
36537,159,9493,1250000,2353,2020-06-18 00:00:00,E,IN-FORCE,,12
13202,97,9504,500000,1268,2020-06-25 00:00:00,A,IN-FORCE,,12
22344,139,9511,25000,2936,2020-02-11 00:00:00,E,IN-FORCE,,12
33563,136,9527,25000,784,2020-05-30 00:00:00,E,IN-FORCE,,12
35241,166,9529,250000,1879,2020-06-12 00:00:00,E,IN-FORCE,,1
10577,41,9532,150000,2219,2020-06-25 00:00:00,A,IN-FORCE,,12
37002,138,9537,25000,1408,2020-06-17 00:00:00,E,IN-FORCE,,12
20284,139,9538,247500,847,2020-02-05 00:00:00,E,IN-FORCE,,1
8822,17,9547,500,1346,2020-05-18 00:00:00,A,IN-FORCE,,12
27036,121,9560,98470.2,1939,2020-03-06 00:00:00,E,IN-FORCE,,12
5779,39,9571,1625000,2137,2020-03-27 00:00:00,A,LAPSE,,1
5863,62,9577,500,1876,2020-03-30 00:00:00,A,IN-FORCE,,12
29422,136,9584,315000,736,2020-03-24 00:00:00,E,IN-FORCE,,1
1126,43,9589,375,1189,2020-02-10 00:00:00,A,IN-FORCE,,12
29582,154,9591,1825600,1439,2020-03-20 00:00:00,E,IN-FORCE,,12
8076,105,9595,12500,1337,2020-05-22 00:00:00,A,LAPSE,,1
17779,136,9603,250000,472,2020-02-10 00:00:00,E,IN-FORCE,,3
18798,165,9618,25000,757,2020-01-13 00:00:00,E,IN-FORCE,,1
39695,136,9635,125000,464,2020-06-27 00:00:00,E,IN-FORCE,,12
37417,167,9638,187500,2560,2020-06-23 00:00:00,E,IN-FORCE,,1
15987,136,9658,50000,1142,2020-01-21 00:00:00,E,IN-FORCE,,1
19178,165,9659,125000,2975,2020-01-17 00:00:00,E,IN-FORCE,,1
22303,136,9681,90000,1387,2020-02-12 00:00:00,E,IN-FORCE,,1
22916,165,9684,250000,848,2020-02-20 00:00:00,E,IN-FORCE,,1
25268,168,9687,1250000,2019,2020-02-29 00:00:00,E,IN-FORCE,,1
5615,41,9691,86250,283,2020-03-30 00:00:00,A,IN-FORCE,,12
1069,6,9705,937500,1151,2020-01-10 00:00:00,A,IN-FORCE,,12
33469,166,9706,125000,2981,2020-06-05 00:00:00,E,IN-FORCE,,12
7472,2,9712,50000,2740,2020-05-21 00:00:00,A,IN-FORCE,,1
23652,167,9719,60000,2400,2020-02-14 00:00:00,E,IN-FORCE,,3
38393,165,9724,50000,537,2020-06-24 00:00:00,E,IN-FORCE,,6
17089,154,9729,1800000,1964,2020-01-21 00:00:00,E,IN-FORCE,,12
6150,2,9732,50000,533,2020-04-15 00:00:00,A,IN-FORCE,,6
39338,167,9740,25000,208,2020-06-27 00:00:00,E,IN-FORCE,,1
30043,119,9771,120000,1839,2020-03-26 00:00:00,E,IN-FORCE,,12
29782,167,9776,250000,1383,2020-03-30 00:00:00,E,IN-FORCE,,12
26069,126,9779,1765701.7,346,2020-02-28 00:00:00,E,IN-FORCE,,0
23215,165,9786,12500,2020,2020-02-26 00:00:00,E,IN-FORCE,,1
21593,166,9797,125000,273,2020-04-20 00:00:00,E,IN-FORCE,,1
23043,165,9802,125000,2421,2020-02-18 00:00:00,E,IN-FORCE,,1
36442,169,9808,125000,1913,2020-06-28 00:00:00,E,IN-FORCE,,12
33484,166,9814,125000,1327,2020-05-23 00:00:00,E,IN-FORCE,,12
31569,166,9819,125000,1194,2020-06-15 00:00:00,E,IN-FORCE,,3
12929,41,9838,75000,2277,2020-06-26 00:00:00,A,IN-FORCE,,12
17452,136,9839,25000,1276,2020-01-06 00:00:00,E,IN-FORCE,,1
13316,62,9844,500,745,2020-06-26 00:00:00,A,IN-FORCE,,12
3337,3,9846,125000,1747,2020-02-21 00:00:00,A,IN-FORCE,,1
1999,88,9861,50000,829,2020-01-31 00:00:00,A,IN-FORCE,,12
22527,159,9910,1250000,1623,2020-02-07 00:00:00,E,IN-FORCE,,12
36838,134,9921,25000,2866,2020-06-15 00:00:00,E,IN-FORCE,,12
2562,43,9936,375,1621,2020-02-11 00:00:00,A,IN-FORCE,,6
24707,136,9939,25000,283,2020-03-04 00:00:00,E,IN-FORCE,,12
17569,136,9944,250000,2220,2020-01-03 00:00:00,E,IN-FORCE,,12
39388,132,9955,105000,673,2020-06-25 00:00:00,E,IN-FORCE,,1
38042,136,9957,25000,451,2020-06-23 00:00:00,E,IN-FORCE,,12
33770,132,9966,330000,1345,2020-06-10 00:00:00,E,IN-FORCE,,1
26201,165,9972,75000,477,2020-03-12 00:00:00,E,IN-FORCE,,1
25030,136,9980,1750000,1833,2020-02-21 00:00:00,E,IN-FORCE,,12
30396,166,9983,25000,2420,2020-04-03 00:00:00,E,LAPSE,,1
31246,136,9988,200000,2732,2020-04-30 00:00:00,E,IN-FORCE,,12
32631,139,10024,661500,1505,2020-05-14 00:00:00,E,IN-FORCE,,12
34469,167,10028,250000,2539,2020-05-29 00:00:00,E,LAPSE,,1
20171,136,10043,40000,2915,2020-01-17 00:00:00,E,IN-FORCE,,1
6173,0,10051,6250,237,2020-04-03 00:00:00,A,LAPSE,,1
6430,2,10074,50000,2634,2020-04-29 00:00:00,A,IN-FORCE,,12
39363,165,10083,125000,800,2020-06-29 00:00:00,E,IN-FORCE,,12
22280,165,10095,125000,655,2020-02-10 00:00:00,E,IN-FORCE,,1
22315,167,10098,300000,620,2020-02-20 00:00:00,E,IN-FORCE,,1
2206,2,10115,50000,561,2020-01-31 00:00:00,A,IN-FORCE,,12
16102,137,10120,375000,1033,2020-01-08 00:00:00,E,IN-FORCE,,1
138,33,10124,18297552.75,2823,2020-02-26 00:00:00,A,IN-FORCE,,12
3295,115,10132,50000,1554,2020-02-26 00:00:00,A,IN-FORCE,,12
34076,128,10144,337500,2825,2020-05-30 00:00:00,E,IN-FORCE,,12
13764,3,10158,125000,2345,2020-06-26 00:00:00,A,IN-FORCE,,1
29991,167,10160,75000,1300,2020-03-30 00:00:00,E,IN-FORCE,,1
29993,167,10160,75000,2916,2020-03-30 00:00:00,E,IN-FORCE,,1
32299,167,10162,12500,750,2020-05-06 00:00:00,E,IN-FORCE,,1
18519,136,10167,118525,2032,2020-01-15 00:00:00,E,IN-FORCE,,12
20071,151,10172,1250000,552,2020-01-20 00:00:00,E,IN-FORCE,,1
22996,136,10173,25000,2573,2020-03-03 00:00:00,E,IN-FORCE,,12
29332,166,10186,250000,1129,2020-06-01 00:00:00,E,IN-FORCE,,1
38437,165,10192,250000,992,2020-06-24 00:00:00,E,IN-FORCE,,1
22018,159,10195,1375000,2658,2020-02-10 00:00:00,E,IN-FORCE,,12
12762,96,10198,250000,2846,2020-06-24 00:00:00,A,IN-FORCE,,12
35058,165,10201,46487.5,1523,2020-06-18 00:00:00,E,IN-FORCE,,1
18540,166,10215,250000,481,2020-02-20 00:00:00,E,IN-FORCE,,1
13221,96,10221,250000,391,2020-06-25 00:00:00,A,IN-FORCE,,12
37616,136,10223,125000,2787,2020-06-23 00:00:00,E,IN-FORCE,,1
23026,138,10236,25000,612,2020-02-14 00:00:00,E,IN-FORCE,,1
34949,159,10240,1250000,1182,2020-06-02 00:00:00,E,IN-FORCE,,1
11724,105,10247,50000,377,2020-06-23 00:00:00,A,IN-FORCE,,12
5198,2,10260,50000,2249,2020-03-20 00:00:00,A,IN-FORCE,,12
32725,136,10266,25000,887,2020-05-20 00:00:00,E,IN-FORCE,,12
38991,136,10267,300000,1127,2020-06-24 00:00:00,E,IN-FORCE,,12
20863,136,10271,234877.5,1624,2020-01-23 00:00:00,E,IN-FORCE,,1
18654,127,10298,337500,2756,2020-01-16 00:00:00,E,IN-FORCE,,12
37198,136,10314,376337.5,1401,2020-06-29 00:00:00,E,IN-FORCE,,12
18477,136,10315,263175,2369,2020-01-14 00:00:00,E,IN-FORCE,,12
13272,105,10316,62500,1891,2020-06-27 00:00:00,A,IN-FORCE,,12
3735,18,10318,750000,290,2020-02-27 00:00:00,A,IN-FORCE,,12
21859,166,10339,125000,812,2020-02-10 00:00:00,E,IN-FORCE,,1
6329,27,10353,31250,2576,2020-04-10 00:00:00,A,IN-FORCE,,12
24047,136,10357,25000,896,2020-02-25 00:00:00,E,IN-FORCE,,12
3101,81,10366,500,1447,2020-02-28 00:00:00,A,IN-FORCE,,12
32581,167,10390,125000,2108,2020-05-21 00:00:00,E,IN-FORCE,,1
17022,136,10410,150000,2829,2020-01-02 00:00:00,E,IN-FORCE,,12
11789,3,10435,125000,2972,2020-06-16 00:00:00,A,LAPSE,,1
28318,136,10439,250000,1182,2020-04-14 00:00:00,E,IN-FORCE,,12
6964,80,10463,375,1742,2020-04-22 00:00:00,A,IN-FORCE,,12
23323,165,10467,375000,1354,2020-02-27 00:00:00,E,IN-FORCE,,1
10958,2,10478,125000,2159,2020-06-12 00:00:00,A,IN-FORCE,,6
30169,165,10485,126302.5,1965,2020-03-31 00:00:00,E,IN-FORCE,,1
26582,166,10486,250000,1750,2020-03-06 00:00:00,E,IN-FORCE,,1
10145,96,10487,250000,431,2020-06-23 00:00:00,A,IN-FORCE,,12
19054,136,10497,75000,228,2020-02-18 00:00:00,E,IN-FORCE,,12
11058,115,10500,37500,2025,2020-06-11 00:00:00,A,IN-FORCE,,12
8347,96,10501,250000,270,2020-05-20 00:00:00,A,LAPSE,,6
13362,96,10510,250000,350,2020-06-25 00:00:00,A,IN-FORCE,,12
658,3,10514,125000,1205,2020-01-06 00:00:00,A,LAPSE,,1
10355,96,10517,250000,2281,2020-06-10 00:00:00,A,IN-FORCE,,12
25686,136,10519,25000,537,2020-03-04 00:00:00,E,IN-FORCE,,12
35743,166,10524,12500,820,2020-06-15 00:00:00,E,IN-FORCE,,1
15699,165,10525,25000,2465,2020-03-09 00:00:00,E,IN-FORCE,,1
29005,165,10563,62500,897,2020-04-10 00:00:00,E,IN-FORCE,,1
5161,43,10565,375,1862,2020-06-23 00:00:00,A,IN-FORCE,,12
23409,167,10568,12500,1286,2020-02-17 00:00:00,E,IN-FORCE,,1
6098,41,10580,85250,2921,2020-04-27 00:00:00,A,IN-FORCE,,12
22748,136,10582,75000,1446,2020-02-11 00:00:00,E,IN-FORCE,,12
36976,136,10586,330000,2247,2020-06-17 00:00:00,E,IN-FORCE,,1
21343,128,10588,675000,2410,2020-02-20 00:00:00,E,IN-FORCE,,12
38664,136,10589,25002.5,646,2020-06-26 00:00:00,E,IN-FORCE,,12
3892,97,10595,500000,2932,2020-03-26 00:00:00,A,IN-FORCE,,12
22435,119,10600,90000.35,858,2020-02-07 00:00:00,E,IN-FORCE,,1
6866,0,10613,6250,476,2020-04-17 00:00:00,A,LAPSE,,1
39395,136,10637,25000,638,2020-06-27 00:00:00,E,IN-FORCE,,12
12812,115,10682,15000,448,2020-06-23 00:00:00,A,IN-FORCE,,12
38745,137,10684,33000,1182,2020-06-24 00:00:00,E,IN-FORCE,,12
5466,6,10688,2500000,259,2020-03-24 00:00:00,A,IN-FORCE,,1
30130,119,10696,90000.35,1060,2020-03-30 00:00:00,E,IN-FORCE,,1
23121,167,10705,125000,766,2020-02-21 00:00:00,E,IN-FORCE,,1
34442,139,10715,875000,1442,2020-05-30 00:00:00,E,CANCELED DURING COOLING OFF PERIOD,,12
25761,139,10719,25000,1225,2020-03-02 00:00:00,E,IN-FORCE,,12
18932,139,10742,500000,2150,2020-01-15 00:00:00,E,IN-FORCE,,12
21217,167,10743,250000,1123,2020-02-04 00:00:00,E,IN-FORCE,,12
35092,136,10765,792500,2749,2020-06-12 00:00:00,E,IN-FORCE,,1
22294,136,10778,675000,2568,2020-02-07 00:00:00,E,CANCELED DURING COOLING OFF PERIOD,,12
25394,154,10790,2000000,2425,2020-03-03 00:00:00,E,IN-FORCE,,1
22217,159,10791,1500000,2579,2020-02-11 00:00:00,E,IN-FORCE,,1
25308,165,10797,102762.5,1724,2020-03-12 00:00:00,E,IN-FORCE,,1
35627,154,10803,5000000,2251,2020-06-10 00:00:00,E,IN-FORCE,,12
26924,165,10805,250000,396,2020-04-10 00:00:00,E,IN-FORCE,,12
9046,41,10830,165000,1792,2020-05-29 00:00:00,A,IN-FORCE,,12
39611,136,10835,301500,2407,2020-06-27 00:00:00,E,IN-FORCE,,12
39086,136,10838,25000,2294,2020-06-26 00:00:00,E,IN-FORCE,,12
35645,166,10843,12500,567,2020-06-09 00:00:00,E,IN-FORCE,,12
38601,167,10844,12500,2642,2020-06-25 00:00:00,E,IN-FORCE,,6
36248,166,10866,250000,1332,2020-06-12 00:00:00,E,IN-FORCE,,1
13685,105,10870,52500,1078,2020-06-27 00:00:00,A,IN-FORCE,,12
8229,2,10883,50000,1406,2020-06-09 00:00:00,A,IN-FORCE,,12
35717,132,10885,375000,622,2020-06-09 00:00:00,E,IN-FORCE,,6
39571,136,10898,110550,857,2020-06-26 00:00:00,E,IN-FORCE,,12
3375,3,10899,125000,1364,2020-02-21 00:00:00,A,LAPSE,,1
33719,166,10905,125000,2874,2020-05-28 00:00:00,E,IN-FORCE,,12
32946,166,10913,250000,2386,2020-05-13 00:00:00,E,IN-FORCE,,12
35631,159,10916,1250000,663,2020-06-10 00:00:00,E,IN-FORCE,,1
31933,159,10917,1250000,442,2020-04-30 00:00:00,E,IN-FORCE,,6
6333,2,10919,125000,1256,2020-04-09 00:00:00,A,LAPSE,,1
17191,136,10925,60392.5,1465,2020-01-07 00:00:00,E,IN-FORCE,,12
16357,165,10938,800000,1101,2020-01-03 00:00:00,E,IN-FORCE,,12
37982,136,10953,90000,1280,2020-06-25 00:00:00,E,IN-FORCE,,1
1009,2,10954,250000,356,2020-01-20 00:00:00,A,IN-FORCE,,12
23651,167,10956,250000,2268,2020-02-26 00:00:00,E,IN-FORCE,,1
30245,127,10967,900000,910,2020-04-08 00:00:00,E,IN-FORCE,,12
24622,167,10977,125000,2080,2020-04-13 00:00:00,E,IN-FORCE,,1
30856,166,10978,250000,2032,2020-04-10 00:00:00,E,IN-FORCE,,1
24654,136,10989,25000,2935,2020-03-09 00:00:00,E,IN-FORCE,,12
31171,132,10997,437500,1472,2020-04-20 00:00:00,E,IN-FORCE,,12
17810,136,11000,165000,672,2020-01-03 00:00:00,E,IN-FORCE,,12
28579,136,11025,100725,1267,2020-03-16 00:00:00,E,IN-FORCE,,12
16713,166,11033,125000,267,2020-01-10 00:00:00,E,IN-FORCE,,1
525,33,11040,6268393.15,442,2020-06-24 00:00:00,A,IN-FORCE,,12
5447,2,11042,50000,1748,2020-06-04 00:00:00,A,IN-FORCE,,12
26715,167,11050,125000,1170,2020-03-16 00:00:00,E,IN-FORCE,,1
36555,136,11059,100500,2192,2020-06-15 00:00:00,E,IN-FORCE,,12
36558,136,11059,100500,1650,2020-06-15 00:00:00,E,IN-FORCE,,12
6487,2,11082,50000,1060,2020-04-21 00:00:00,A,IN-FORCE,,1
15248,116,11088,,2046,2020-03-30 00:00:00,E,IN-FORCE,,6
10185,2,11097,50000,583,2020-06-09 00:00:00,A,IN-FORCE,,12
6560,7,11106,50000,2090,2020-04-20 00:00:00,A,IN-FORCE,,12
30165,139,11112,25000,2166,2020-03-31 00:00:00,E,SURRENDERED,2020-11-10 00:00:00,1
21645,119,11122,150000,1569,2020-01-31 00:00:00,E,IN-FORCE,,12
32755,165,11142,175000,1240,2020-05-18 00:00:00,E,IN-FORCE,,1
24537,135,11149,650000,404,2020-02-20 00:00:00,E,IN-FORCE,,12
20784,128,11161,675000,600,2020-01-23 00:00:00,E,IN-FORCE,,12
38408,136,11172,27000,827,2020-06-26 00:00:00,E,IN-FORCE,,1
6398,97,11185,500000,256,2020-04-10 00:00:00,A,IN-FORCE,,12
24190,167,11186,250000,1548,2020-02-20 00:00:00,E,IN-FORCE,,1
1200,33,11190,750011.35,2925,2020-02-29 00:00:00,A,IN-FORCE,,12
38319,121,11195,109557.6,1056,2020-06-25 00:00:00,E,IN-FORCE,,12
35694,119,11210,90000,2925,2020-06-11 00:00:00,E,IN-FORCE,,12
8435,17,11213,500,854,2020-05-13 00:00:00,A,IN-FORCE,,12
10274,27,11236,62500,2973,2020-06-03 00:00:00,A,IN-FORCE,,12
25777,136,11244,25000,573,2020-02-29 00:00:00,E,IN-FORCE,,12
27059,166,11290,125000,1364,2020-03-04 00:00:00,E,IN-FORCE,,1
10437,88,11297,50000,2560,2020-06-22 00:00:00,A,IN-FORCE,,12
27532,136,11302,256230,2879,2020-03-10 00:00:00,E,IN-FORCE,,1
12057,2,11303,50000,2519,2020-06-20 00:00:00,A,IN-FORCE,,12
27529,167,11306,250000,1415,2020-03-17 00:00:00,E,IN-FORCE,,12
16772,136,11313,128125,2474,2020-03-06 00:00:00,E,IN-FORCE,,12
37950,136,11331,27750,1055,2020-06-23 00:00:00,E,IN-FORCE,,12
8080,69,11333,750,2320,2020-05-13 00:00:00,A,IN-FORCE,,12
33219,136,11337,525000,204,2020-05-20 00:00:00,E,IN-FORCE,,12
11522,96,11343,250000,1148,2020-06-26 00:00:00,A,IN-FORCE,,12
2756,43,11353,375,2675,2020-02-19 00:00:00,A,IN-FORCE,,12
9899,17,11378,500,539,2020-05-29 00:00:00,A,IN-FORCE,,12
13340,96,11379,250000,2328,2020-06-28 00:00:00,A,IN-FORCE,,12
5179,97,11382,500000,2967,2020-03-25 00:00:00,A,IN-FORCE,,12
39085,139,11385,151460,1614,2020-06-25 00:00:00,E,IN-FORCE,,1
21896,165,11394,25000,2938,2020-02-12 00:00:00,E,IN-FORCE,,1
30288,167,11397,250000,1642,2020-03-31 00:00:00,E,IN-FORCE,,1
6927,105,11414,12500,2321,2020-04-29 00:00:00,A,IN-FORCE,,6
31979,165,11421,750000,2966,2020-04-30 00:00:00,E,LAPSE,,1
6121,2,11443,50000,1788,2020-04-15 00:00:00,A,IN-FORCE,,1
20124,166,11465,625000,2336,2020-01-23 00:00:00,E,IN-FORCE,,1
1977,93,11482,500000,2850,2020-01-31 00:00:00,A,IN-FORCE,,12
30240,167,11483,25000,2340,2020-03-31 00:00:00,E,IN-FORCE,,3
18996,166,11485,250000,1546,2020-02-05 00:00:00,E,IN-FORCE,,1
31900,167,11486,75000,2725,2020-04-29 00:00:00,E,IN-FORCE,,3
24269,119,11493,90000,1738,2020-02-27 00:00:00,E,IN-FORCE,,12
1163,97,11506,500000,776,2020-01-15 00:00:00,A,IN-FORCE,,12
17116,167,11516,250000,2570,2020-01-30 00:00:00,E,IN-FORCE,,1
39618,136,11520,17347.825,2441,2020-06-26 00:00:00,E,IN-FORCE,,12
3006,97,11529,500000,1918,2020-02-24 00:00:00,A,IN-FORCE,,12
2184,18,11532,187500,458,2020-01-30 00:00:00,A,IN-FORCE,,3
21635,119,11534,150000,876,2020-01-31 00:00:00,E,IN-FORCE,,12
10246,96,11545,250000,1337,2020-06-11 00:00:00,A,IN-FORCE,,12
31078,136,11550,262500,931,2020-04-24 00:00:00,E,IN-FORCE,,12
22616,136,11601,180000,2347,2020-02-18 00:00:00,E,IN-FORCE,,1
32543,137,11639,375000,1650,2020-05-15 00:00:00,E,IN-FORCE,,1
8213,105,11643,12500,1259,2020-05-19 00:00:00,A,IN-FORCE,,1
11021,18,11649,937500,826,2020-06-11 00:00:00,A,IN-FORCE,,12
19892,120,11656,109557.6,934,2020-01-17 00:00:00,E,IN-FORCE,,12
38310,165,11679,250000,409,2020-06-24 00:00:00,E,IN-FORCE,,1
8470,96,11682,250000,1275,2020-05-16 00:00:00,A,IN-FORCE,,12
7068,80,11689,375,2282,2020-04-29 00:00:00,A,IN-FORCE,,12
11024,84,11693,750,2420,2020-06-27 00:00:00,A,IN-FORCE,,12
13436,80,11706,375,2476,2020-06-27 00:00:00,A,IN-FORCE,,12
12967,80,11707,375,1347,2020-06-26 00:00:00,A,IN-FORCE,,12
11864,114,11708,50000,2148,2020-06-19 00:00:00,A,IN-FORCE,,12
24717,136,11713,540000,1438,2020-02-26 00:00:00,E,IN-FORCE,,12
16912,165,11715,500000,1184,2020-01-06 00:00:00,E,IN-FORCE,,1
7086,43,11725,375,671,2020-06-18 00:00:00,A,IN-FORCE,,12
23449,165,11741,250000,2235,2020-02-25 00:00:00,E,IN-FORCE,,1
35982,167,11747,125000,2140,2020-06-19 00:00:00,E,IN-FORCE,,12
31029,136,11751,25000,2665,2020-04-21 00:00:00,E,IN-FORCE,,12
38999,136,11766,30000,1234,2020-06-25 00:00:00,E,IN-FORCE,,12
23069,119,11777,150000,2845,2020-02-20 00:00:00,E,IN-FORCE,,12
30622,166,11783,125000,1583,2020-04-08 00:00:00,E,IN-FORCE,,1
15206,116,11793,,2929,2020-03-07 00:00:00,E,IN-FORCE,,12
34608,165,11794,250000,1771,2020-06-10 00:00:00,E,IN-FORCE,,1
4292,7,11801,51000,2817,2020-03-19 00:00:00,A,IN-FORCE,,12
4223,7,11802,53000,218,2020-03-19 00:00:00,A,IN-FORCE,,12
4224,71,11802,750,1333,2020-03-19 00:00:00,A,IN-FORCE,,12
21237,128,11807,1620000,2978,2020-01-31 00:00:00,E,SURRENDERED,2021-01-21 00:00:00,12
39035,136,11810,45875,595,2020-06-25 00:00:00,E,IN-FORCE,,12
35339,136,11822,250000,2469,2020-06-03 00:00:00,E,IN-FORCE,,12
20771,120,11829,109557.6,1107,2020-02-27 00:00:00,E,IN-FORCE,,12
9347,96,11841,250000,2159,2020-06-25 00:00:00,A,IN-FORCE,,12
18922,132,11844,375000,521,2020-01-16 00:00:00,E,IN-FORCE,,12
22503,166,11857,50000,509,2020-03-09 00:00:00,E,IN-FORCE,,1
39460,136,11863,134250,811,2020-06-27 00:00:00,E,IN-FORCE,,12
24290,136,11867,750000,2683,2020-06-22 00:00:00,E,IN-FORCE,,12
33781,167,11877,125000,1954,2020-05-27 00:00:00,E,IN-FORCE,,12
3360,0,11880,6250,2401,2020-02-21 00:00:00,A,IN-FORCE,,1
31934,136,11898,861750,2596,2020-04-30 00:00:00,E,IN-FORCE,,12
33783,167,11906,150000,1415,2020-05-27 00:00:00,E,IN-FORCE,,12
579,3,11937,125000,405,2020-01-02 00:00:00,A,LAPSE,,1
33456,121,11942,54778.8,1333,2020-05-27 00:00:00,E,IN-FORCE,,12
29225,122,11943,375000,2519,2020-04-30 00:00:00,E,IN-FORCE,,1
20821,165,11950,127462.5,1831,2020-01-30 00:00:00,E,IN-FORCE,,1
12121,63,11956,500,320,2020-06-25 00:00:00,A,IN-FORCE,,12
12579,18,11956,312500,1568,2020-06-22 00:00:00,A,CANCELED DURING COOLING OFF PERIOD,,12
28128,166,11969,162500,1859,2020-05-13 00:00:00,E,IN-FORCE,,12
29650,136,11990,300000,1844,2020-03-26 00:00:00,E,IN-FORCE,,6
25221,136,12004,500000,2186,2020-02-26 00:00:00,E,IN-FORCE,,12
3429,41,12013,75000,720,2020-02-27 00:00:00,A,IN-FORCE,,12
5940,2,12039,50000,1823,2020-04-01 00:00:00,A,IN-FORCE,,1
383,115,12048,25000,1845,2020-01-03 00:00:00,A,IN-FORCE,,12
25988,136,12066,437500,1649,2020-03-03 00:00:00,E,IN-FORCE,,12
39068,136,12066,187500,998,2020-06-25 00:00:00,E,IN-FORCE,,12
18589,167,12082,250000,2889,2020-03-10 00:00:00,E,IN-FORCE,,12
15192,116,12100,,1776,2020-01-03 00:00:00,E,IN-FORCE,,12
2101,80,12105,375,1470,2020-01-31 00:00:00,A,IN-FORCE,,12
856,3,12110,125000,2596,2020-01-07 00:00:00,A,LAPSE,,1
3003,5,12115,375000,1395,2020-02-17 00:00:00,A,LAPSE,,1
33785,128,12116,990000,1449,2020-05-29 00:00:00,E,IN-FORCE,,12
38622,136,12124,150000,752,2020-06-25 00:00:00,E,IN-FORCE,,12
12339,6,12125,2500000,1410,2020-06-22 00:00:00,A,LAPSE,,1
15170,53,12130,211500,1567,2020-06-29 00:00:00,D,IN-FORCE,,0
25502,167,12154,250000,1497,2020-03-06 00:00:00,E,IN-FORCE,,12
2983,3,12156,125000,2801,2020-02-14 00:00:00,A,LAPSE,,1
7293,2,12207,50000,2315,2020-04-27 00:00:00,A,IN-FORCE,,1
36309,136,12220,150000,2532,2020-06-11 00:00:00,E,IN-FORCE,,12
6609,2,12225,125000,2963,2020-04-15 00:00:00,A,IN-FORCE,,12
30335,165,12226,137500,1830,2020-04-13 00:00:00,E,IN-FORCE,,1
15241,116,12229,,1920,2020-02-28 00:00:00,E,IN-FORCE,,12
22233,133,12234,360000,263,2020-02-18 00:00:00,E,IN-FORCE,,1
27976,165,12234,100000,1803,2020-05-04 00:00:00,E,LAPSE,,1
24266,165,12236,250000,1689,2020-02-24 00:00:00,E,IN-FORCE,,1
30100,165,12254,125000,2379,2020-03-27 00:00:00,E,IN-FORCE,,1
30114,165,12286,154200,2415,2020-03-27 00:00:00,E,IN-FORCE,,1
27687,165,12294,75000,2929,2020-03-16 00:00:00,E,LAPSE,,1
20577,165,12295,250000,1957,2020-02-10 00:00:00,E,IN-FORCE,,1
12904,97,12298,500000,2738,2020-06-25 00:00:00,A,IN-FORCE,,12
39345,165,12303,25000,921,2020-06-26 00:00:00,E,IN-FORCE,,1
31882,167,12304,250000,326,2020-04-29 00:00:00,E,SURRENDERED,2020-12-14 00:00:00,1
6883,105,12327,12500,864,2020-06-01 00:00:00,A,IN-FORCE,,1
22537,136,12339,315000,1803,2020-02-17 00:00:00,E,IN-FORCE,,3
10930,2,12347,125000,344,2020-06-12 00:00:00,A,IN-FORCE,,12
22029,136,12356,150000,2309,2020-02-04 00:00:00,E,IN-FORCE,,3
39325,136,12360,32025,1981,2020-06-27 00:00:00,E,IN-FORCE,,12
29752,139,12369,650000,1264,2020-03-21 00:00:00,E,IN-FORCE,,12
9690,105,12386,12500,2559,2020-06-22 00:00:00,A,IN-FORCE,,6
33803,165,12390,125000,435,2020-05-27 00:00:00,E,IN-FORCE,,1
10277,96,12397,250000,472,2020-06-09 00:00:00,A,IN-FORCE,,12
10744,41,12398,107000,1383,2020-06-26 00:00:00,A,IN-FORCE,,12
4962,47,12413,750,1573,2020-03-19 00:00:00,A,IN-FORCE,,12
10441,105,12442,12500,1614,2020-06-09 00:00:00,A,IN-FORCE,,12
9433,96,12476,250000,1173,2020-05-28 00:00:00,A,IN-FORCE,,12
540,115,12489,15000,2996,2020-01-03 00:00:00,A,IN-FORCE,,12
26764,136,12498,750000,1700,2020-03-04 00:00:00,E,IN-FORCE,,12
5885,2,12513,50000,2252,2020-04-06 00:00:00,A,IN-FORCE,,3
35687,136,12516,125000,2226,2020-06-15 00:00:00,E,IN-FORCE,,1
25764,119,12520,90000.35,1856,2020-02-28 00:00:00,E,SURRENDERED,2020-06-11 00:00:00,1
7687,2,12523,50000,252,2020-04-30 00:00:00,A,IN-FORCE,,12
3818,103,12526,54500,761,2020-02-28 00:00:00,A,LAPSE,,1
24276,136,12542,25000,718,2020-02-26 00:00:00,E,IN-FORCE,,12
27502,157,12544,1250000,1397,2020-03-12 00:00:00,E,IN-FORCE,,6
22782,128,12566,337500,2881,2020-02-12 00:00:00,E,IN-FORCE,,12
15607,127,12569,337500,1988,2020-02-20 00:00:00,E,IN-FORCE,,12
38379,128,12578,675000,600,2020-06-26 00:00:00,E,IN-FORCE,,12
38422,167,12582,125000,2677,2020-06-23 00:00:00,E,IN-FORCE,,12
28018,166,12608,125000,2415,2020-03-24 00:00:00,E,IN-FORCE,,1
7756,2,12609,50000,726,2020-05-27 00:00:00,A,IN-FORCE,,1
